345,4,14
346,4,14
347,4,14
348,4,14
349,4,14
350,4,14
351,4,15
352,4,15
353,4,15
354,4,15
355,4,15
356,4,15
357,4,15
358,4,15
359,4,15
360,4,15
361,4,15
362,4,15
363,4,15
364,4,15
365,4,15
366,4,15
367,4,15
368,4,15
369,4,15
370,4,15
371,4,15
372,4,15
373,4,15
374,4,15
375,4,15
376,4,16
377,4,16
378,4,16
379,4,16
380,4,16
381,4,16
382,4,16
383,4,16
384,4,16
385,4,16
386,4,16
387,4,16
388,4,16
389,4,16
390,4,16
391,4,16
392,4,16
393,4,16
394,4,16
395,4,16
396,4,16
397,4,16
398,4,16
399,4,16
400,4,16
401,5,17
402,5,17
403,5,17
404,5,17
405,5,17
406,5,17
407,5,17
408,5,17
409,5,17
410,5,17
411,5,17
412,5,17
413,5,17
414,5,17
415,5,17
416,5,17
417,5,17
418,5,17
419,5,17
420,5,17
421,5,17
422,5,17
423,5,17
424,5,17
425,5,17
426,5,18
427,5,18
428,5,18
429,5,18
430,5,18
431,5,18
432,5,18
433,5,18
434,5,18
435,5,18
436,5,18
437,5,18
438,5,18
439,5,18
440,5,18
441,5,18
442,5,18
443,5,18
444,5,18
445,5,18
446,5,18
447,5,18
448,5,18
449,5,18
450,5,18
451,5,19
452,5,19
453,5,19
454,5,19
455,5,19
456,5,19
457,5,19
458,5,19
459,5,19
460,5,19
461,5,19
462,5,19
463,5,19
464,5,19
465,5,19
466,5,19
467,5,19
468,5,19
469,5,19
470,5,19
471,5,19
472,5,19
473,5,19
474,5,19
475,5,19
476,5,20
477,5,20
478,5,20
479,5,20
480,5,20
481,5,20
482,5,20
483,5,20
484,5,20
485,5,20
486,5,20
487,5,20
488,5,20
489,5,20
490,5,20
491,5,20
492,5,20
493,5,20
494,5,20
495,5,20
496,5,20
497,5,20
498,5,20
499,5,20
500,5,20
501,6,21
502,6,21
503,6,21
504,6,21
505,6,21
506,6,21
507,6,21
508,6,21
509,6,21
510,6,21
511,6,21
512,6,21
513,6,21
514,6,21
515,6,21
516,6,21
517,6,21
518,6,21
519,6,21
520,6,21
521,6,21
522,6,21
523,6,21
524,6,21
525,6,21
526,6,22
527,6,22
528,6,22
529,6,22
530,6,22
531,6,22
532,6,22
533,6,22
534,6,22
535,6,22
536,6,22
537,6,22
538,6,22
539,6,22
540,6,22
541,6,22
542,6,22
543,6,22
544,6,22
545,6,22
546,6,22
547,6,22
548,6,22
549,6,22
550,6,22
551,6,23
552,6,23
553,6,23
554,6,23
555,6,23
556,6,23
557,6,23
558,6,23
559,6,23
560,6,23
561,6,23
562,6,23
563,6,23
564,6,23
565,6,23
566,6,23
567,6,23
568,6,23
569,6,23
570,6,23
571,6,23
572,6,23
573,6,23
574,6,23
575,6,23
576,6,24
577,6,24
578,6,24
579,6,24
580,6,24
581,6,24
582,6,24
583,6,24
584,6,24
585,6,24
586,6,24
587,6,24
588,6,24
589,6,24
590,6,24
591,6,24
592,6,24
593,6,24
594,6,24
595,6,24
596,6,24
597,6,24
598,6,24
599,6,24
600,6,24
601,7,25
602,7,25
603,7,25
604,7,25
605,7,25
606,7,25
607,7,25
608,7,25
609,7,25
610,7,25
611,7,25
612,7,25
613,7,25
614,7,25
615,7,25
616,7,25
617,7,25
618,7,25
619,7,25
620,7,25
621,7,25
622,7,25
623,7,25
624,7,25
625,7,25
626,7,26
627,7,26
628,7,26
629,7,26
630,7,26
631,7,26
632,7,26
633,7,26
634,7,26
635,7,26
636,7,26
637,7,26
638,7,26
639,7,26
640,7,26
641,7,26
642,7,26
643,7,26
644,7,26
645,7,26
646,7,26
647,7,26
648,7,26
649,7,26
650,7,26
651,7,27
652,7,27
653,7,27
654,7,27
655,7,27
656,7,27
657,7,27
658,7,27
659,7,27
660,7,27
661,7,27
662,7,27
663,7,27
664,7,27
665,7,27
666,7,27
667,7,27
668,7,27
669,7,27
670,7,27
671,7,27
672,7,27
673,7,27
674,7,27
675,7,27
676,7,28
677,7,28
678,7,28
679,7,28
680,7,28
681,7,28
682,7,28
683,7,28
684,7,28
685,7,28
686,7,28
687,7,28
688,7,28
689,7,28
690,7,28
691,7,28
692,7,28
693,7,28
694,7,28
695,7,28
696,7,28
697,7,28
698,7,28
699,7,28
700,7,28
701,8,29
702,8,29
703,8,29
704,8,29
705,8,29
706,8,29
707,8,29
708,8,29
709,8,29
710,8,29
711,8,29
712,8,29
713,8,29
714,8,29
715,8,29
716,8,29
717,8,29
718,8,29
719,8,29
720,8,29
721,8,29
722,8,29
723,8,29
724,8,29
725,8,29
726,8,30
727,8,30
728,8,30
729,8,30
730,8,30
731,8,30
732,8,30
733,8,30
734,8,30
735,8,30
736,8,30
737,8,30
738,8,30
739,8,30
740,8,30
741,8,30
742,8,30
743,8,30
744,8,30
745,8,30
746,8,30
747,8,30
748,8,30
749,8,30
750,8,30
751,8,31
752,8,31
753,8,31
754,8,31
755,8,31
756,8,31
757,8,31
758,8,31
759,8,31
760,8,31
761,8,31
762,8,31
763,8,31
764,8,31
765,8,31
766,8,31
767,8,31
768,8,31
769,8,31
770,8,31
771,8,31
772,8,31
773,8,31
774,8,31
775,8,31
776,8,32
777,8,32
778,8,32
779,8,32
780,8,32
781,8,32
782,8,32
783,8,32
784,8,32
785,8,32
786,8,32
787,8,32
788,8,32
789,8,32
790,8,32
791,8,32
792,8,32
793,8,32
794,8,32
795,8,32
796,8,32
797,8,32
798,8,32
799,8,32
800,8,32
801,9,33
802,9,33
803,9,33
804,9,33
805,9,33
806,9,33
807,9,33
808,9,33
809,9,33
810,9,33
811,9,33
812,9,33
813,9,33
814,9,33
815,9,33
816,9,33
817,9,33
818,9,33
819,9,33
820,9,33
821,9,33
822,9,33
823,9,33
824,9,33
825,9,33
826,9,34
827,9,34
828,9,34
829,9,34
830,9,34
831,9,34
832,9,34
833,9,34
834,9,34
835,9,34
836,9,34
837,9,34
838,9,34
839,9,34
840,9,34
841,9,34
842,9,34
843,9,34
844,9,34
845,9,34
846,9,34
847,9,34
848,9,34
849,9,34
850,9,34
851,9,35
852,9,35
853,9,35
854,9,35
855,9,35
856,9,35
857,9,35
858,9,35
859,9,35
860,9,35
861,9,35
862,9,35
863,9,35
864,9,35
865,9,35
866,9,35
867,9,35
868,9,35
869,9,35
870,9,35
871,9,35
872,9,35
873,9,35
874,9,35
875,9,35
876,9,36
877,9,36
878,9,36
879,9,36
880,9,36
881,9,36
882,9,36
883,9,36
884,9,36
885,9,36
886,9,36
887,9,36
888,9,36
889,9,36
890,9,36
891,9,36
892,9,36
893,9,36
894,9,36
895,9,36
896,9,36
897,9,36
898,9,36
899,9,36
900,9,36
901,10,37
902,10,37
903,10,37
904,10,37
905,10,37
906,10,37
907,10,37
908,10,37
909,10,37
910,10,37
911,10,37
912,10,37
913,10,37
914,10,37
915,10,37
916,10,37
917,10,37
918,10,37
919,10,37
920,10,37
921,10,37
922,10,37
923,10,37
924,10,37
925,10,37
926,10,38
927,10,38
928,10,38
929,10,38
930,10,38
931,10,38
932,10,38
933,10,38
934,10,38
935,10,38
936,10,38
937,10,38
938,10,38
939,10,38
940,10,38
941,10,38
942,10,38
943,10,38
944,10,38
945,10,38
946,10,38
947,10,38
948,10,38
949,10,38
950,10,38
951,10,39
952,10,39
953,10,39
954,10,39
955,10,39
956,10,39
957,10,39
958,10,39
959,10,39
960,10,39
961,10,39
962,10,39
963,10,39
964,10,39
965,10,39
966,10,39
967,10,39
968,10,39
969,10,39
970,10,39
971,10,39
972,10,39
973,10,39
974,10,39
975,10,39
976,10,40
977,10,40
978,10,40
979,10,40
980,10,40
981,10,40
982,10,40
983,10,40
984,10,40
985,10,40
986,10,40
987,10,40
988,10,40
989,10,40
990,10,40
991,10,40
992,10,40
993,10,40
994,10,40
995,10,40
996,10,40
997,10,40
998,10,40
999,10,40
1000,10,40
