57,2,17,1,Section A,the_met_section_1.png,94.66,0
58,2,18,1,Section A,the_met_section_1.png,92.64,0
59,2,19,3,Section C,the_met_section_3.png,53.89,0
60,2,20,2,Section B,the_met_section_2.png,65.96,0
61,2,21,1,Section A,the_met_section_1.png,83.09,0
62,2,22,2,Section B,the_met_section_2.png,85.8,0
63,2,23,1,Section A,the_met_section_1.png,95.6,0
64,2,24,3,Section C,the_met_section_3.png,72.77,0
65,2,25,2,Section B,the_met_section_2.png,69.17,0
66,2,26,2,Section B,the_met_section_2.png,58.15,0
67,2,27,3,Section C,the_met_section_3.png,90,0
68,2,28,2,Section B,the_met_section_2.png,58.19,0
69,2,29,4,Section D,the_met_section_4.png,63.7,0
70,2,30,1,Section A,the_met_section_1.png,56.72,0
71,2,31,1,Section A,the_met_section_1.png,99.53,0
72,2,32,3,Section C,the_met_section_3.png,65.59,0
73,2,33,2,Section B,the_met_section_2.png,98.8,0
74,2,34,3,Section C,the_met_section_3.png,69.42,0
75,2,35,4,Section D,the_met_section_4.png,62.19,0
76,2,36,2,Section B,the_met_section_2.png,90.19,0
77,2,37,1,Section A,the_met_section_1.png,88.86,0
78,2,38,1,Section A,the_met_section_1.png,96.6,0
79,2,39,1,Section A,the_met_section_1.png,52.75,0
80,2,40,3,Section C,the_met_section_3.png,67.25,0
81,3,1,1,Section A,fillmore_philly_1.png,50.98,0
82,3,2,3,Section C,fillmore_philly_3.png,82.84,0
83,3,3,1,Section A,fillmore_philly_1.png,55.1,0
84,3,4,2,Section B,fillmore_philly_2.png,63.61,0
85,3,5,4,Section D,fillmore_philly_4.png,67.16,0
86,3,6,3,Section C,fillmore_philly_3.png,87.65,0
87,3,7,2,Section B,fillmore_philly_2.png,95.18,0
88,3,8,1,Section A,fillmore_philly_1.png,66.32,0
89,3,9,1,Section A,fillmore_philly_1.png,67.46,0
90,3,10,3,Section C,fillmore_philly_3.png,66.96,0
91,3,11,2,Section B,fillmore_philly_2.png,67.56,0
92,3,12,4,Section D,fillmore_philly_4.png,61.13,0
93,3,13,1,Section A,fillmore_philly_1.png,76.68,0
94,3,14,3,Section C,fillmore_philly_3.png,60.79,0
95,3,15,3,Section C,fillmore_philly_3.png,52.51,0
96,3,16,2,Section B,fillmore_philly_2.png,96.22,0
97,3,17,2,Section B,fillmore_philly_2.png,51.16,0
98,3,18,4,Section D,fillmore_philly_4.png,50.28,0
99,3,19,1,Section A,fillmore_philly_1.png,99.85,0
100,3,20,3,Section C,fillmore_philly_3.png,54.02,0
101,3,21,4,Section D,fillmore_philly_4.png,86.1,0
102,3,22,2,Section B,fillmore_philly_2.png,51.21,0
103,3,23,2,Section B,fillmore_philly_2.png,93.89,0
104,3,24,1,Section A,fillmore_philly_1.png,69.21,0
105,3,25,2,Section B,fillmore_philly_2.png,85.54,0
106,3,26,1,Section A,fillmore_philly_1.png,89.96,0
107,3,27,1,Section A,fillmore_philly_1.png,92.6,0
108,3,28,4,Section D,fillmore_philly_4.png,79.08,0
109,3,29,2,Section B,fillmore_philly_2.png,62.03,0
110,3,30,4,Section D,fillmore_philly_4.png,89.6,0
111,3,31,4,Section D,fillmore_philly_4.png,80.63,0
112,3,32,4,Section D,fillmore_philly_4.png,72.35,0
113,3,33,2,Section B,fillmore_philly_2.png,92.08,0
114,3,34,2,Section B,fillmore_philly_2.png,83.94,0
115,3,35,2,Section B,fillmore_philly_2.png,77.07,0
116,3,36,2,Section B,fillmore_philly_2.png,64.56,0
117,3,37,4,Section D,fillmore_philly_4.png,78.97,0
118,3,38,4,Section D,fillmore_philly_4.png,97.71,0
119,3,39,3,Section C,fillmore_philly_3.png,95.08,0
120,3,40,2,Section B,fillmore_philly_2.png,98.54,0
121,4,1,1,Section A,fillmore_philly_1.png,70.81,0
122,4,2,4,Section D,fillmore_philly_4.png,75.07,0
123,4,3,1,Section A,fillmore_philly_1.png,68.22,0
124,4,4,2,Section B,fillmore_philly_2.png,71.66,0
125,4,5,4,Section D,fillmore_philly_4.png,86.7,0
126,4,6,3,Section C,fillmore_philly_3.png,81.25,0
127,4,7,3,Section C,fillmore_philly_3.png,55.91,0
128,4,8,2,Section B,fillmore_philly_2.png,56.48,0
129,4,9,1,Section A,fillmore_philly_1.png,92.43,0
130,4,10,1,Section A,fillmore_philly_1.png,96.52,0
131,4,11,3,Section C,fillmore_philly_3.png,78.22,0
132,4,12,3,Section C,fillmore_philly_3.png,62.39,0
133,4,13,4,Section D,fillmore_philly_4.png,87.46,0
134,4,14,3,Section C,fillmore_philly_3.png,51.9,0
135,4,15,3,Section C,fillmore_philly_3.png,68.04,0
136,4,16,2,Section B,fillmore_philly_2.png,72.29,0
137,4,17,2,Section B,fillmore_philly_2.png,89.98,0
138,4,18,4,Section D,fillmore_philly_4.png,55.53,0
139,4,19,2,Section B,fillmore_philly_2.png,51.64,0
140,4,20,1,Section A,fillmore_philly_1.png,50.46,0
141,4,21,1,Section A,fillmore_philly_1.png,83.43,0
142,4,22,1,Section A,fillmore_philly_1.png,92.94,0
143,4,23,2,Section B,fillmore_philly_2.png,71.77,0
144,4,24,2,Section B,fillmore_philly_2.png,51.36,0
145,4,25,3,Section C,fillmore_philly_3.png,57.98,0
146,4,26,3,Section C,fillmore_philly_3.png,76.56,0
147,4,27,3,Section C,fillmore_philly_3.png,60.82,0
148,4,28,4,Section D,fillmore_philly_4.png,73.59,0
149,4,29,4,Section D,fillmore_philly_4.png,67.03,0
150,4,30,2,Section B,fillmore_philly_2.png,57.19,0
151,4,31,3,Section C,fillmore_philly_3.png,78.41,0
152,4,32,2,Section B,fillmore_philly_2.png,97.45,0
153,4,33,3,Section C,fillmore_philly_3.png,63.31,0
154,4,34,4,Section D,fillmore_philly_4.png,92.94,0
155,4,35,2,Section B,fillmore_philly_2.png,90.17,0
156,4,36,1,Section A,fillmore_philly_1.png,52.66,0
157,4,37,3,Section C,fillmore_philly_3.png,70.23,0
158,4,38,3,Section C,fillmore_philly_3.png,88.69,0
159,4,39,3,Section C,fillmore_philly_3.png,94.04,0
160,4,40,1,Section A,fillmore_philly_1.png,51.32,0
161,5,1,3,Section C,moore_theatre_3.png,89.53,0
162,5,2,1,Section A,moore_theatre_1.png,67.9,0
163,5,3,1,Section A,moore_theatre_1.png,66.59,0
164,5,4,4,Section D,moore_theatre_4.png,82.24,0
165,5,5,3,Section C,moore_theatre_3.png,89.08,0
166,5,6,4,Section D,moore_theatre_4.png,86.82,0
167,5,7,1,Section A,moore_theatre_1.png,93.25,0
168,5,8,4,Section D,moore_theatre_4.png,72.5,0
169,5,9,4,Section D,moore_theatre_4.png,78,0
170,5,10,2,Section B,moore_theatre_2.png,70.27,0
171,5,11,3,Section C,moore_theatre_3.png,60,0
172,5,12,4,Section D,moore_theatre_4.png,96.64,0
173,5,13,1,Section A,moore_theatre_1.png,63.57,0
174,5,14,3,Section C,moore_theatre_3.png,87.05,0
175,5,15,4,Section D,moore_theatre_4.png,74.67,0
176,5,16,4,Section D,moore_theatre_4.png,56.82,0
177,5,17,2,Section B,moore_theatre_2.png,57.21,0
178,5,18,2,Section B,moore_theatre_2.png,87,0
179,5,19,4,Section D,moore_theatre_4.png,55.01,0
180,5,20,1,Section A,moore_theatre_1.png,71.92,0
181,5,21,4,Section D,moore_theatre_4.png,67.99,0
182,5,22,2,Section B,moore_theatre_2.png,55.28,0
183,5,23,3,Section C,moore_theatre_3.png,73.04,0
184,5,24,1,Section A,moore_theatre_1.png,69.94,0
185,5,25,1,Section A,moore_theatre_1.png,56.49,0
186,5,26,1,Section A,moore_theatre_1.png,69.29,0
187,5,27,4,Section D,moore_theatre_4.png,74.16,0
188,5,28,1,Section A,moore_theatre_1.png,96.42,0
189,5,29,1,Section A,moore_theatre_1.png,83.89,0
190,5,30,3,Section C,moore_theatre_3.png,54.51,0
191,5,31,2,Section B,moore_theatre_2.png,67.37,0
192,5,32,1,Section A,moore_theatre_1.png,62.25,0
193,5,33,2,Section B,moore_theatre_2.png,81.09,0
194,5,34,4,Section D,moore_theatre_4.png,66.79,0
195,5,35,4,Section D,moore_theatre_4.png,51.87,0
196,5,36,2,Section B,moore_theatre_2.png,60.2,0
197,5,37,4,Section D,moore_theatre_4.png,67.11,0
198,5,38,3,Section C,moore_theatre_3.png,92.18,0
199,5,39,2,Section B,moore_theatre_2.png,59.16,0
200,5,40,3,Section C,moore_theatre_3.png,53.57,0
201,6,1,1,Section A,moore_theatre_1.png,94.83,0
202,6,2,2,Section B,moore_theatre_2.png,59.37,0
203,6,3,3,Section C,moore_theatre_3.png,71.05,0
204,6,4,1,Section A,moore_theatre_1.png,78.45,0
205,6,5,1,Section A,moore_theatre_1.png,75.53,0
206,6,6,4,Section D,moore_theatre_4.png,87.43,0
207,6,7,1,Section A,moore_theatre_1.png,78.11,0
208,6,8,2,Section B,moore_theatre_2.png,77.47,0
209,6,9,1,Section A,moore_theatre_1.png,55.25,0
210,6,10,1,Section A,moore_theatre_1.png,61.87,0
211,6,11,2,Section B,moore_theatre_2.png,75.65,0
212,6,12,2,Section B,moore_theatre_2.png,97.01,0
213,6,13,4,Section D,moore_theatre_4.png,69.15,0
214,6,14,4,Section D,moore_theatre_4.png,86,0
215,6,15,2,Section B,moore_theatre_2.png,87.1,0
216,6,16,4,Section D,moore_theatre_4.png,93.89,0
217,6,17,3,Section C,moore_theatre_3.png,91.16,0
218,6,18,2,Section B,moore_theatre_2.png,72.17,0
219,6,19,1,Section A,moore_theatre_1.png,75.32,0
220,6,20,2,Section B,moore_theatre_2.png,76.79,0
221,6,21,4,Section D,moore_theatre_4.png,88.24,0
222,6,22,3,Section C,moore_theatre_3.png,84.85,0
223,6,23,4,Section D,moore_theatre_4.png,82.72,0
224,6,24,4,Section D,moore_theatre_4.png,65.01,0
225,6,25,2,Section B,moore_theatre_2.png,79.67,0
226,6,26,3,Section C,moore_theatre_3.png,96.5,0
227,6,27,3,Section C,moore_theatre_3.png,94.78,0
228,6,28,2,Section B,moore_theatre_2.png,86.48,0
229,6,29,3,Section C,moore_theatre_3.png,55.7,0
230,6,30,4,Section D,moore_theatre_4.png,58.07,0
231,6,31,3,Section C,moore_theatre_3.png,50.18,0
232,6,32,1,Section A,moore_theatre_1.png,66.58,0
233,6,33,2,Section B,moore_theatre_2.png,64.56,0
234,6,34,4,Section D,moore_theatre_4.png,78.33,0
235,6,35,2,Section B,moore_theatre_2.png,62.18,0
236,6,36,1,Section A,moore_theatre_1.png,77.36,0
237,6,37,2,Section B,moore_theatre_2.png,71.5,0
238,6,38,2,Section B,moore_theatre_2.png,60.18,0
239,6,39,3,Section C,moore_theatre_3.png,51.6,0
240,6,40,4,Section D,moore_theatre_4.png,87.06,0
241,7,1,2,Section B,paramount_theater_2.png,86.61,0
242,7,2,3,Section C,paramount_theater_3.png,92.07,0
243,7,3,1,Section A,paramount_theater_1.png,58.33,0
244,7,4,2,Section B,paramount_theater_2.png,65.08,0
245,7,5,4,Section D,paramount_theater_4.png,86.37,0
246,7,6,2,Section B,paramount_theater_2.png,72.62,0
247,7,7,2,Section B,paramount_theater_2.png,77.8,0
248,7,8,4,Section D,paramount_theater_4.png,98.42,0
249,7,9,2,Section B,paramount_theater_2.png,74.4,0
250,7,10,4,Section D,paramount_theater_4.png,85.44,0
251,7,11,4,Section D,paramount_theater_4.png,54.44,0
252,7,12,3,Section C,paramount_theater_3.png,58.38,0
253,7,13,3,Section C,paramount_theater_3.png,67.23,0
254,7,14,2,Section B,paramount_theater_2.png,97.17,0
255,7,15,3,Section C,paramount_theater_3.png,90.25,0
256,7,16,3,Section C,paramount_theater_3.png,54.38,0
257,7,17,3,Section C,paramount_theater_3.png,51.97,0
258,7,18,4,Section D,paramount_theater_4.png,81.25,0
259,7,19,3,Section C,paramount_theater_3.png,65.02,0
260,7,20,4,Section D,paramount_theater_4.png,70.2,0
261,7,21,1,Section A,paramount_theater_1.png,50.96,0
262,7,22,1,Section A,paramount_theater_1.png,90.7,0
263,7,23,1,Section A,paramount_theater_1.png,90.62,0
264,7,24,1,Section A,paramount_theater_1.png,72.79,0
265,7,25,4,Section D,paramount_theater_4.png,64.34,0
266,7,26,2,Section B,paramount_theater_2.png,68.56,0
267,7,27,1,Section A,paramount_theater_1.png,84.46,0
268,7,28,2,Section B,paramount_theater_2.png,63.96,0
269,7,29,3,Section C,paramount_theater_3.png,56.52,0
270,7,30,2,Section B,paramount_theater_2.png,96.44,0
271,7,31,2,Section B,paramount_theater_2.png,89.03,0
272,7,32,1,Section A,paramount_theater_1.png,91.14,0
273,7,33,2,Section B,paramount_theater_2.png,75.87,0
274,7,34,2,Section B,paramount_theater_2.png,78.64,0
275,7,35,2,Section B,paramount_theater_2.png,94.17,0
276,7,36,3,Section C,paramount_theater_3.png,62.59,0
277,7,37,2,Section B,paramount_theater_2.png,64.7,0
278,7,38,1,Section A,paramount_theater_1.png,73.85,0
279,7,39,2,Section B,paramount_theater_2.png,54.94,0
280,7,40,2,Section B,paramount_theater_2.png,61.35,0
281,8,1,4,Section D,paramount_theater_4.png,70.07,0
282,8,2,4,Section D,paramount_theater_4.png,68.21,0
283,8,3,1,Section A,paramount_theater_1.png,84.07,0
284,8,4,3,Section C,paramount_theater_3.png,62.16,0
285,8,5,4,Section D,paramount_theater_4.png,84.45,0
286,8,6,3,Section C,paramount_theater_3.png,79.51,0
287,8,7,1,Section A,paramount_theater_1.png,90.48,0
288,8,8,3,Section C,paramount_theater_3.png,77.61,0
289,8,9,2,Section B,paramount_theater_2.png,64.42,0
290,8,10,4,Section D,paramount_theater_4.png,71.62,0
291,8,11,1,Section A,paramount_theater_1.png,91.62,0
292,8,12,2,Section B,paramount_theater_2.png,87.91,0
293,8,13,2,Section B,paramount_theater_2.png,76.65,0
294,8,14,1,Section A,paramount_theater_1.png,84.16,0
295,8,15,4,Section D,paramount_theater_4.png,73.12,0
296,8,16,4,Section D,paramount_theater_4.png,75.23,0
297,8,17,1,Section A,paramount_theater_1.png,62.54,0
298,8,18,2,Section B,paramount_theater_2.png,73.06,0
299,8,19,2,Section B,paramount_theater_2.png,58.29,0
300,8,20,4,Section D,paramount_theater_4.png,75.79,0
301,8,21,2,Section B,paramount_theater_2.png,90.16,0
302,8,22,3,Section C,paramount_theater_3.png,82.13,0
303,8,23,2,Section B,paramount_theater_2.png,59.81,0
304,8,24,3,Section C,paramount_theater_3.png,91.61,0
305,8,25,3,Section C,paramount_theater_3.png,77.04,0
306,8,26,1,Section A,paramount_theater_1.png,62.6,0
307,8,27,1,Section A,paramount_theater_1.png,62.98,0
308,8,28,3,Section C,paramount_theater_3.png,67.83,0
309,8,29,2,Section B,paramount_theater_2.png,63.15,0
310,8,30,2,Section B,paramount_theater_2.png,52.55,0
311,8,31,1,Section A,paramount_theater_1.png,92.77,0
312,8,32,4,Section D,paramount_theater_4.png,93.41,0
313,8,33,2,Section B,paramount_theater_2.png,87.98,0
314,8,34,4,Section D,paramount_theater_4.png,69.16,0
315,8,35,4,Section D,paramount_theater_4.png,75.61,0
316,8,36,1,Section A,paramount_theater_1.png,72.71,0
317,8,37,4,Section D,paramount_theater_4.png,99.32,0
318,8,38,4,Section D,paramount_theater_4.png,91.15,0
319,8,39,1,Section A,paramount_theater_1.png,82.95,0
320,8,40,2,Section B,paramount_theater_2.png,88.88,0
321,9,1,1,Section A,radio_city_1.png,95.37,0
322,9,2,2,Section B,radio_city_2.png,90.27,0
323,9,3,3,Section C,radio_city_3.png,53.34,0
324,9,4,1,Section A,radio_city_1.png,57.7,0
325,9,5,1,Section A,radio_city_1.png,93.08,0
326,9,6,4,Section D,radio_city_4.png,52.19,0
327,9,7,3,Section C,radio_city_3.png,68.09,0
328,9,8,1,Section A,radio_city_1.png,84.66,0
329,9,9,1,Section A,radio_city_1.png,95.08,0
330,9,10,1,Section A,radio_city_1.png,96.68,0
331,9,11,4,Section D,radio_city_4.png,71.77,0
332,9,12,4,Section D,radio_city_4.png,98.6,0
333,9,13,3,Section C,radio_city_3.png,60.76,0
334,9,14,2,Section B,radio_city_2.png,70.35,0
335,9,15,1,Section A,radio_city_1.png,93.51,0
336,9,16,1,Section A,radio_city_1.png,69.6,0
337,9,17,4,Section D,radio_city_4.png,62.83,0
338,9,18,2,Section B,radio_city_2.png,74.96,0
339,9,19,2,Section B,radio_city_2.png,86.83,0
340,9,20,3,Section C,radio_city_3.png,93.82,0
341,9,21,3,Section C,radio_city_3.png,82.36,0
342,9,22,3,Section C,radio_city_3.png,78.79,0
343,9,23,4,Section D,radio_city_4.png,55.57,0
344,9,24,1,Section A,radio_city_1.png,54.18,0
345,9,25,1,Section A,radio_city_1.png,86.39,0
346,9,26,4,Section D,radio_city_4.png,80.65,0
347,9,27,3,Section C,radio_city_3.png,63.35,0
348,9,28,1,Section A,radio_city_1.png,88.03,0
349,9,29,4,Section D,radio_city_4.png,56.63,0
350,9,30,4,Section D,radio_city_4.png,73.08,0
351,9,31,4,Section D,radio_city_4.png,52.43,0
352,9,32,1,Section A,radio_city_1.png,68.16,0
353,9,33,1,Section A,radio_city_1.png,58.42,0
354,9,34,3,Section C,radio_city_3.png,78.23,0
355,9,35,3,Section C,radio_city_3.png,57.99,0
356,9,36,4,Section D,radio_city_4.png,52.61,0
357,9,37,3,Section C,radio_city_3.png,90.71,0
358,9,38,2,Section B,radio_city_2.png,57.22,0
359,9,39,4,Section D,radio_city_4.png,92.82,0
360,9,40,1,Section A,radio_city_1.png,88.74,0
361,10,1,4,Section D,radio_city_4.png,80.1,0
362,10,2,2,Section B,radio_city_2.png,56.7,0
363,10,3,3,Section C,radio_city_3.png,91.99,0
364,10,4,2,Section B,radio_city_2.png,81.86,0
365,10,5,1,Section A,radio_city_1.png,94.85,0
366,10,6,4,Section D,radio_city_4.png,98.99,0
367,10,7,3,Section C,radio_city_3.png,89.77,0
368,10,8,1,Section A,radio_city_1.png,52.98,0
369,10,9,1,Section A,radio_city_1.png,95.58,0
370,10,10,4,Section D,radio_city_4.png,97.45,0
371,10,11,3,Section C,radio_city_3.png,66.63,0
372,10,12,2,Section B,radio_city_2.png,92.95,0
373,10,13,1,Section A,radio_city_1.png,94.65,0
374,10,14,2,Section B,radio_city_2.png,63.47,0
375,10,15,4,Section D,radio_city_4.png,92.25,0
376,10,16,4,Section D,radio_city_4.png,55.21,0
377,10,17,1,Section A,radio_city_1.png,71.62,0
378,10,18,2,Section B,radio_city_2.png,52.82,0
379,10,19,2,Section B,radio_city_2.png,67.37,0
380,10,20,4,Section D,radio_city_4.png,76.78,0
381,10,21,1,Section A,radio_city_1.png,53.66,0
382,10,22,2,Section B,radio_city_2.png,83.15,0
383,10,23,2,Section B,radio_city_2.png,93.16,0
384,10,24,4,Section D,radio_city_4.png,91.76,0
385,10,25,4,Section D,radio_city_4.png,51.56,0
386,10,26,1,Section A,radio_city_1.png,97.98,0
387,10,27,1,Section A,radio_city_1.png,74.05,0
388,10,28,1,Section A,radio_city_1.png,76.04,0
389,10,29,3,Section C,radio_city_3.png,86.08,0
390,10,30,2,Section B,radio_city_2.png,94.78,0
391,10,31,1,Section A,radio_city_1.png,55.52,0
392,10,32,2,Section B,radio_city_2.png,77.95,0
393,10,33,2,Section B,radio_city_2.png,72.79,0
394,10,34,1,Section A,radio_city_1.png,56.94,0
395,10,35,1,Section A,radio_city_1.png,63.66,0
396,10,36,1,Section A,radio_city_1.png,56.7,0
397,10,37,4,Section D,radio_city_4.png,61.92,0
398,10,38,1,Section A,radio_city_1.png,93.56,0
399,10,39,4,Section D,radio_city_4.png,87.92,0
400,10,40,4,Section D,radio_city_4.png,75.71,0
401,11,1,3,Section C,beacon_theater_3.png,67.29,0
402,11,2,4,Section D,beacon_theater_4.png,54.5,0
403,11,3,4,Section D,beacon_theater_4.png,72.12,0
404,11,4,3,Section C,beacon_theater_3.png,60.71,0
405,11,5,1,Section A,beacon_theater_1.png,75.16,0
406,11,6,2,Section B,beacon_theater_2.png,81.66,0
407,11,7,4,Section D,beacon_theater_4.png,70.33,0
408,11,8,4,Section D,beacon_theater_4.png,55.82,0
409,11,9,4,Section D,beacon_theater_4.png,85.67,0
410,11,10,3,Section C,beacon_theater_3.png,55.87,0
411,11,11,4,Section D,beacon_theater_4.png,82.33,0
412,11,12,2,Section B,beacon_theater_2.png,61.01,0
413,11,13,1,Section A,beacon_theater_1.png,84.34,0
414,11,14,1,Section A,beacon_theater_1.png,87.04,0
415,11,15,2,Section B,beacon_theater_2.png,86.89,0
416,11,16,2,Section B,beacon_theater_2.png,82.09,0
417,11,17,4,Section D,beacon_theater_4.png,81.77,0
418,11,18,3,Section C,beacon_theater_3.png,87.42,0
419,11,19,1,Section A,beacon_theater_1.png,77.77,0
420,11,20,2,Section B,beacon_theater_2.png,74.21,0
421,11,21,2,Section B,beacon_theater_2.png,74.09,0
422,11,22,3,Section C,beacon_theater_3.png,92.15,0
423,11,23,2,Section B,beacon_theater_2.png,69.34,0
424,11,24,2,Section B,beacon_theater_2.png,59.58,0
425,11,25,1,Section A,beacon_theater_1.png,58.87,0
426,11,26,1,Section A,beacon_theater_1.png,90.13,0
427,11,27,3,Section C,beacon_theater_3.png,64.44,0
428,11,28,4,Section D,beacon_theater_4.png,68.07,0
429,11,29,1,Section A,beacon_theater_1.png,51.08,0
430,11,30,4,Section D,beacon_theater_4.png,84.18,0
431,11,31,1,Section A,beacon_theater_1.png,77.54,0
432,11,32,2,Section B,beacon_theater_2.png,98.65,0
433,11,33,3,Section C,beacon_theater_3.png,59.38,0
434,11,34,1,Section A,beacon_theater_1.png,88.68,0
435,11,35,1,Section A,beacon_theater_1.png,90.69,0
436,11,36,1,Section A,beacon_theater_1.png,89.01,0
437,11,37,2,Section B,beacon_theater_2.png,98.34,0
438,11,38,2,Section B,beacon_theater_2.png,52.36,0
439,11,39,2,Section B,beacon_theater_2.png,65.33,0
440,11,40,2,Section B,beacon_theater_2.png,80.52,0
441,12,1,3,Section C,beacon_theater_3.png,76.19,0
442,12,2,3,Section C,beacon_theater_3.png,88.52,0
443,12,3,1,Section A,beacon_theater_1.png,81.49,0
444,12,4,3,Section C,beacon_theater_3.png,56.22,0
445,12,5,3,Section C,beacon_theater_3.png,62.17,0
446,12,6,4,Section D,beacon_theater_4.png,96.73,0
447,12,7,3,Section C,beacon_theater_3.png,93.66,0
448,12,8,2,Section B,beacon_theater_2.png,91.54,0
449,12,9,4,Section D,beacon_theater_4.png,53.62,0
450,12,10,4,Section D,beacon_theater_4.png,80.49,0
451,12,11,1,Section A,beacon_theater_1.png,87.86,0
452,12,12,1,Section A,beacon_theater_1.png,54.47,0
453,12,13,4,Section D,beacon_theater_4.png,63.92,0
454,12,14,2,Section B,beacon_theater_2.png,91.15,0
455,12,15,4,Section D,beacon_theater_4.png,53.76,0
456,12,16,4,Section D,beacon_theater_4.png,86.49,0
457,12,17,1,Section A,beacon_theater_1.png,86.31,0
458,12,18,1,Section A,beacon_theater_1.png,65.45,0
459,12,19,2,Section B,beacon_theater_2.png,86.65,0
460,12,20,2,Section B,beacon_theater_2.png,63.53,0
461,12,21,2,Section B,beacon_theater_2.png,61.85,0
462,12,22,2,Section B,beacon_theater_2.png,96.27,0
463,12,23,2,Section B,beacon_theater_2.png,61.8,0
464,12,24,3,Section C,beacon_theater_3.png,67.22,0
465,12,25,2,Section B,beacon_theater_2.png,98.47,0
466,12,26,3,Section C,beacon_theater_3.png,60.98,0
467,12,27,3,Section C,beacon_theater_3.png,97.86,0
468,12,28,4,Section D,beacon_theater_4.png,85.49,0
469,12,29,1,Section A,beacon_theater_1.png,98.37,0
470,12,30,3,Section C,beacon_theater_3.png,52.05,0
471,12,31,2,Section B,beacon_theater_2.png,50.71,0
472,12,32,1,Section A,beacon_theater_1.png,85.73,0
473,12,33,1,Section A,beacon_theater_1.png,91.38,0
474,12,34,1,Section A,beacon_theater_1.png,74.89,0
475,12,35,1,Section A,beacon_theater_1.png,60.79,0
476,12,36,1,Section A,beacon_theater_1.png,83.81,0
477,12,37,4,Section D,beacon_theater_4.png,60.82,0
478,12,38,3,Section C,beacon_theater_3.png,96.69,0
479,12,39,1,Section A,beacon_theater_1.png,90.67,0
480,12,40,4,Section D,beacon_theater_4.png,64.53,0
481,13,1,3,Section C,fillmore_miami_3.png,59.28,0
482,13,2,1,Section A,fillmore_miami_1.png,60.15,0
483,13,3,4,Section D,fillmore_miami_4.png,68.48,0
484,13,4,1,Section A,fillmore_miami_1.png,83.05,0
485,13,5,1,Section A,fillmore_miami_1.png,68.39,0
486,13,6,4,Section D,fillmore_miami_4.png,67.35,0
487,13,7,2,Section B,fillmore_miami_2.png,51.38,0
488,13,8,4,Section D,fillmore_miami_4.png,83.82,0
